fixed acidity,volatile acidity,critric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
14.24768502,0.46,0.546423498,4.4,0.337696811,10.64551923,79.44439743,0.9939,3.046700432,0.56190124,8.381510813,5
5.798119158,0.22,0.999012371,6.7,0.319636705,129.1360157,428.0558301,0.99245,3.062582811,0.302055145,11.3754391,6
4.886035017,0.25,1.690360791,13.3,0.049883175,105.8215927,365.6351005,0.9972,3.020451679,0.833995078,8.547320738,5
13.9533376,0.35,0.987515657,1.1,0.133134742,266.9416853,312.5163586,0.992,3.276842937,0.372895062,11.30577667,7
6.951997845,0.23,0.744748839,9.2,0.170516657,261.5740668,111.1661511,0.9966,3.800218073,0.652441052,11.94114223,7
14.07581261,0.42,1.121759862,9.7,0.076701741,93.76513188,87.20479497,0.99848,3.230971607,0.854729838,13.26782474,6
4.96908577,0.25,1.098665723,10,0.146581365,128.8489419,305.6800498,0.99655,3.464826776,0.665762786,13.03069889,6
14.27431348,0.34,0.224746408,9.7,0.054189223,254.096796,16.00069488,0.9966,3.014978289,0.831046323,12.07828725,7
10.41927384,0.33,0.891047491,4.8,0.172116203,122.1275313,19.99845727,0.99475,3.070943188,0.235634158,9.633240736,5
7.114253263,0.3,1.783157794,10.6,0.259431238,244.2772011,59.05952632,0.99815,3.259987063,0.825349798,8.935266994,6
3.277611511,0.32,0.336209678,2.3,0.319391411,181.1515982,38.87133029,0.99106,3.222785067,0.342787376,11.64205649,5
7.572362279,0.43,1.740854567,6.6,0.004822354,155.0154337,169.7586681,0.9918,3.165409737,0.891502767,14.17927961,7
12.40029546,0.33,0.141448869,13.2,0.040045835,158.9421205,343.3904879,0.9972,3.298443751,0.404673185,13.06964513,7
12.90039304,0.29,1.760370647,12,0.027401681,104.4945245,324.9479211,0.9981,3.651957871,0.952347239,13.60295359,7
5.754806471,0.26,0.307680104,5.2,0.326534808,156.1884276,435.478987,0.9931,3.074290724,0.225699579,9.564856653,5
10.83022144,0.28,0.786025148,13.9,0.146841402,269.8544186,143.3614835,0.9983,3.477234561,0.632942494,10.04640808,7
4.447492454,0.22,0.744200887,1.2,0.205995353,57.20575008,379.4435138,0.99346,3.280277903,0.774194915,12.87516148,5
14.02294828,0.38,1.58904942,5,0.040017281,112.9282807,255.5967127,0.99007,3.264459967,0.731831613,11.398904,7
12.33537557,0.25,1.338951114,14,0.239002017,108.8147242,29.85162598,0.9986,3.716831807,1.072526352,11.46731603,7
8.594156894,0.32,0.355696437,11.7,0.12384576,103.7166089,435.2879711,0.99578,2.966034268,0.875297777,11.47134665,6
11.86656683,0.26,1.128687326,1.5,0.112529894,17.26497868,50.35855926,0.9924,3.619092546,0.831280583,10.17282221,6
4.618864957,0.39,1.108819127,9.9,0.014836837,10.90073796,421.5929762,0.9955,2.907529095,1.075851862,12.53422627,5
8.608083178,0.23,1.441995653,16.3,0.190227367,161.5701373,277.8491075,0.99924,3.28580125,0.540114848,8.10147829,6
11.79555977,0.22,0.698338805,2.4,0.08708414,237.3331849,248.0334896,0.9952,2.762059116,0.372571105,9.027638529,5
4.3464196,0.2,1.075811187,1.2,0.344988406,140.0681014,190.0671309,0.9936,3.414085837,0.5348036,11.11584268,5
8.229007671,0.18,1.120564676,8.1,0.269740694,164.1326996,222.3848273,0.9958,3.675627963,0.344739765,11.28873077,6
14.03316296,0.425,0.171976884,2.35,0.269595294,285.8692285,66.19124655,0.99082,3.786428241,0.631238855,13.17297938,8
5.232950383,0.23,0.584270456,7.1,0.108100878,73.69035368,305.0984277,0.9951,3.118395879,0.422797419,10.34008833,5
7.966322697,0.28,0.947436763,1.9,0.2074077,50.77451684,304.2943661,0.9941,3.209293456,0.525039463,9.862486306,5
9.833148146,0.18,0.73870103,1.4,0.159458314,245.6545149,227.9876539,0.99114,2.854323163,0.97072456,11.04819024,7
11.34922264,0.3,1.592775301,13.5,0.020128112,75.22959937,236.14606,0.9982,2.737310335,0.614684879,10.31670471,5
6.017211952,0.26,0.795915082,7.1,0.271478052,41.13663297,157.2090554,0.99523,3.423787405,0.918945447,10.8257076,5
8.007123161,0.16,1.331976683,2,0.234080773,152.6485029,268.6780574,0.99284,3.584621965,0.896907001,8.764931359,6
4.204734918,0.27,0.744660558,8.3,0.26360436,203.3054044,20.39835501,0.9955,3.094083469,0.231197846,8.404861977,5
7.461507734,0.29,1.186409391,1.3,0.22009731,266.5660402,278.8536788,0.9914,3.460151735,0.542389652,12.28031626,7
8.837912346,0.74,1.6163519,4,0.192834019,247.0956118,185.7137594,0.99418,2.978621147,0.861221134,12.39956171,5
9.829968717,0.17,0.270594667,1.5,0.328599127,267.0196519,309.445616,0.9938,2.762135151,0.413930565,13.12924892,6
11.69035787,0.21,0.156390317,1.4,0.062687554,218.2127784,192.3737091,0.9932,3.040701096,0.416962685,11.26532062,6
5.919428827,0.41,1.11516795,10.4,0.27501352,31.33389264,237.894976,0.996,2.920752397,0.734796144,8.552432807,4
4.681606334,0.31,0.201580264,1.7,0.307311181,187.8906236,115.295122,0.9918,2.793888905,0.692865237,13.21129396,6
10.75683267,0.22,1.650826383,3.9,0.24949656,58.91909179,309.6544916,0.99098,3.249443912,0.402686142,12.23357362,6
9.740669003,0.35,0.728616808,5.7,0.13400882,149.5741413,135.8073372,0.9927,2.813442327,0.258830706,11.11098909,6
9.473163325,0.39,1.113362895,5.3,0.153473736,167.7806179,282.9922997,0.9965,3.562825121,0.515125962,9.005053338,5
5.566629883,0.22,1.763706864,14.5,0.289311701,147.8960588,12.41976719,0.998,3.4290094,0.618053164,10.09494926,6
12.34315246,0.39,0.254507999,5.9,0.020402069,70.98551181,99.36163571,0.9927,2.90970059,0.501592323,10.5715569,6
7.559155497,0.28,1.237749156,9,0.05039654,62.52388911,61.92280084,0.9952,2.746753671,0.413357944,10.33596229,5
13.00763094,0.17,1.681182523,6.7,0.214473714,148.632734,382.395419,0.9945,2.710954114,0.478968872,8.631645705,6
5.932668918,0.27,0.280986461,14.7,0.197261088,235.915203,340.1990326,0.99666,3.780713003,0.348228339,10.45772252,6
6.89652629,0.27,0.119363252,10.7,0.262734496,154.6971547,261.7242536,0.99669,3.127343481,0.705402268,8.167773458,5
11.20817826,0.21,0.253613465,14.6,0.33318993,240.5987599,9.557122586,0.99805,3.77401245,0.290544821,9.775009496,7
12.242432,0.15,0.280124946,14.7,0.103882976,114.1837569,77.95457904,0.99792,3.770246008,0.475688622,13.86443476,7
7.342301091,0.24,0.392164011,6.7,0.235911923,225.5756125,366.9277077,0.99172,3.529306069,1.064276999,12.8108211,7
7.932574236,0.42,0.133883189,9.2,0.218734992,5.642081423,240.0438636,0.9969,3.593163246,1.030354819,13.99947396,6
13.16290615,0.25,0.231613824,4.1,0.106359048,153.1984415,27.23938111,0.994,3.254645981,0.271430226,9.326366325,6
7.374841195,0.2,1.628951369,7.4,0.257106447,134.6717335,265.2448506,0.99587,2.840392886,0.289117206,9.667144478,5
13.52916454,0.23,1.125806333,13,0.04947282,13.17543924,297.5133288,0.9972,2.937936403,0.751061388,11.90671138,6
6.104527712,0.19,1.313676333,2.7,0.20483483,178.7737841,303.9557524,0.98964,2.920216807,0.527937375,11.42645487,6
14.43297248,0.23,0.594946671,8.1,0.321360213,231.0830466,71.51848987,0.99472,2.878362026,0.439819076,10.17677793,6
9.010569483,0.26,0.876130185,14.4,0.143283672,65.31102663,364.9298583,0.9986,2.799660221,0.737060525,9.315576929,5
12.65422275,0.27,0.818321696,2.2,0.280079114,232.3324257,243.8525339,0.9886,3.163923365,0.778066262,11.94626632,7
9.883054935,0.33,0.513161989,7.7,0.333460444,90.91085456,91.06173095,0.99226,2.726037236,0.365873179,13.47474637,6
11.86730869,0.22,0.142936125,1.4,0.311166603,24.48014211,420.3527913,0.99193,3.350860038,1.032859483,9.65314701,6
3.114424191,0.25,1.093549863,13.2,0.002221774,112.9603085,309.0104042,0.9976,3.090280156,0.233394223,9.246774153,5
9.336210829,0.26,0.057864125,3.2,0.021383979,168.4554466,134.3075388,0.9919,3.182175563,0.283529452,12.4639132,6
14.45099194,0.17,0.05394551,0.9,0.130214119,7.255786092,405.2526145,0.99126,3.516031762,0.366475333,8.533923366,6
14.19390776,0.21,0.921392104,12.1,0.076526769,205.3159561,384.8519696,0.997,3.155160201,0.908603793,11.41065633,7
5.640220521,0.445,0.388633151,14.5,0.225105423,75.90805597,64.81185095,0.9986,3.818649036,0.609540051,13.20805258,6
4.560327267,0.19,0.963796959,1.8,0.098073777,279.7979151,164.2084624,0.9936,3.196332954,0.370953561,11.79668163,6
10.71220325,0.1,0.491419682,1.1,0.238752409,204.4478903,393.795195,0.9927,3.726980542,0.867622724,13.81976674,7
6.444742181,0.34,1.166509033,1.3,0.011173602,227.1363084,22.21008567,0.9948,2.803739087,1.074785352,12.68862822,6
8.295037429,0.21,1.527461323,1.2,0.013697946,53.23800136,162.2888396,0.9931,3.351989992,0.701467096,13.80822579,6
13.36050975,0.39,0.264934258,2.7,0.315274933,271.8706906,99.40487603,0.9948,3.544499879,0.453080455,10.17037359,6
14.52218165,0.35,1.407869546,6.8,0.01304449,106.6921792,330.5737104,0.99188,3.411196645,0.872134365,13.58134822,7
6.759250639,0.34,0.81310579,4.9,0.117380659,55.25055541,357.1438323,0.9946,3.074380296,0.233922852,11.9602253,5
9.964904523,0.27,0.741935036,7.9,0.170716834,67.78823325,449.0228502,0.99542,3.361191539,0.768157422,11.42944383,6
14.27547661,0.28,0.536745902,2.1,0.263723934,180.6219488,205.3287324,0.98882,3.542365227,0.789589956,13.34971362,8
7.051645075,0.26,0.26684574,6,0.210391939,43.09194121,187.5242531,0.9928,3.230176341,0.291243509,10.5814601,5
9.650813229,0.15,1.086169213,1.8,0.25126974,202.4306709,386.1804742,0.9922,3.61818779,1.030553127,11.53156599,7
6.689563526,0.21,0.458376416,1.4,0.33429143,59.02134375,70.83200195,0.99199,3.386278335,0.370340932,9.882122935,5
10.13701292,0.46,1.770777186,10.4,0.14833286,114.6730441,335.0036603,0.9976,3.656168775,0.746411336,13.06791813,6
11.82837586,0.15,0.964095586,0.8,0.02029179,96.40922276,41.11338908,0.99198,2.794677159,0.834305906,13.85665514,6
12.24108491,0.35,1.142574306,1.2,0.257510486,204.1896767,257.0813798,0.9934,3.039001127,0.382045681,11.02380873,6
6.360681584,0.18,1.111770232,5.9,0.269634489,265.5264211,205.2240497,0.995,2.773267245,1.021040767,12.86797086,6
8.176427073,0.44,0.122253963,11.8,0.103443885,86.47532215,298.0273447,0.9975,3.051527423,1.06487125,13.78611571,6
3.849286623,0.26,0.577120395,12.4,0.220969482,45.15506953,406.1047336,0.9969,3.031352644,0.965772275,9.052791283,5
4.066576113,0.27,0.176387265,5,0.231038991,52.75891187,362.6296292,0.9925,3.336309001,0.926760631,12.86596345,6
9.250763825,0.25,0.569501955,7.8,0.015385045,15.32304793,372.4667311,0.9956,3.775663105,0.257826716,10.68434378,6
11.10720914,0.46,0.607782324,16.7,0.087877778,10.01336573,315.264581,0.99898,3.538473275,0.391470312,11.64670833,5
7.178431505,0.36,0.136251573,6.7,0.170536054,69.57769933,263.2493882,0.99528,3.710537418,0.736902879,11.12540792,6
9.482836599,0.46,0.785514914,5,0.075598063,50.64596354,209.3963186,0.99165,3.242956242,0.98719416,9.108653281,6
8.614881127,0.31,1.729508926,7.7,0.224356109,63.86341062,441.9212528,0.995,3.484471195,0.448416073,10.31642985,5
10.60291946,0.37,0.372235883,1.4,0.110622344,40.68963225,439.9198371,0.9918,3.199507085,0.440525543,9.250181132,5
3.413208382,0.08,0.164657328,1.9,0.090054778,248.7107153,150.2011873,0.991,3.164952231,0.907417683,12.22084065,7
13.28089072,0.51,1.07321468,3.3,0.253080743,200.2098677,202.7877886,0.9944,3.346916572,0.772779307,13.46087448,6
14.38419785,0.36,0.221556401,8.6,0.297932401,281.2997889,333.4973617,0.9916,2.938257665,0.813413518,9.358095814,7
8.556026866,0.17,1.786897066,1.6,0.251407336,199.2443149,32.71952625,0.99228,3.368553801,0.710624454,12.47712915,7
10.9181183,0.29,0.773615578,11.9,0.334556236,276.9961712,359.7415141,0.9972,3.553027156,0.565638138,13.59746575,7
13.12403365,0.18,0.812083921,1.1,0.284473601,94.49242418,142.1854138,0.99062,2.889448081,0.668352129,10.25206872,6
3.966191236,0.3,0.567661082,4.6,0.328106591,176.4616772,302.7691293,0.99222,2.970656421,0.280932515,12.21167125,5
14.54205456,0.31,0.173685637,7.1,0.14748479,170.9413189,365.1340202,0.99397,2.89203988,0.882853636,10.03125203,6
8.01830547,0.34,0.12378592,2.6,0.266922416,156.1935805,248.6027675,0.9906,3.427704924,0.631357611,11.9801276,6
4.386243103,0.3,0.991887709,1.6,0.114744178,174.8162705,334.5613816,0.99438,3.303883998,0.503411784,13.87449869,5
11.15511301,0.17,1.502830486,4.8,0.124383511,58.28960058,40.90481237,0.9944,3.525810188,0.702579105,9.5564678,6
8.686673768,0.28,0.881532239,7.7,0.222717098,100.7353097,74.38788069,0.9954,3.089744621,0.92595566,9.813742626,6
6.267772491,0.21,0.851305321,5.35,0.025643129,112.6045527,185.0229081,0.99112,3.198161406,0.520714121,10.799674,6
10.49888688,0.53,0.100750116,2.7,0.279260828,131.502144,317.4295689,0.98856,3.345709357,0.477689417,13.61156076,7
14.10795936,0.25,0.937848969,13.7,0.06237121,136.7562723,350.7262997,0.99976,3.120982482,0.423388423,11.96746589,6
8.1597169,0.34,0.871967133,1,0.243647952,137.4421794,101.2074758,0.99336,3.474349425,0.693011776,11.65647671,6
8.583499901,0.965,0.605388783,65.8,0.058797131,128.7492084,320.8437902,1.03898,3.506352807,0.377623164,11.19137131,2
14.34061284,0.13,0.050735882,14.4,0.262918985,45.0797395,376.3864773,0.9974,3.024541644,1.026342521,13.59811648,7
11.87567069,0.085,0.008142957,1.4,0.267799382,224.6830109,124.6731559,0.99306,3.26663535,0.703648228,13.68690164,7
8.243164703,0.15,0.670222691,1.3,0.321421725,265.1961483,15.0333181,0.9932,3.835630223,0.351025855,14.02686178,7
14.49716611,0.2,1.607484335,1.3,0.287640759,69.59280686,58.60159825,0.99232,3.781097403,1.002258247,8.679704851,7
9.890128977,0.37,0.416859383,3.2,0.097277608,235.5972981,428.168738,0.9903,3.314236844,0.780636739,12.9865618,7
13.04417248,0.21,1.590351789,8.7,0.316863642,32.07882088,184.6853533,0.99368,3.089807923,0.590477961,13.33508624,6
5.740539446,0.37,1.223075268,2.2,0.096123388,282.2714805,351.0298405,0.98894,3.605883447,0.340140775,11.08920969,7
10.68804914,0.22,1.730938455,15.4,0.316323774,55.95644475,249.7508333,0.99845,3.202872075,0.597794871,13.17384351,6
12.11091419,0.28,0.924229572,16.7,0.322262378,13.5761917,138.5469974,0.999,3.730140799,0.435787533,14.1255106,6
5.397145447,0.28,0.197032618,19.95,0.017902795,267.8926913,78.52414543,0.99922,2.863427659,0.47442981,13.13551474,6
3.814814487,0.15,0.293161591,1.5,0.25334061,105.6732748,27.15578034,0.9932,3.799873924,0.745863239,11.08140802,6
6.177380584,0.21,0.07089827,5.35,0.201142187,225.526848,132.1870619,0.99112,3.733976385,0.22307306,9.000857918,6
11.1350295,0.25,1.049851824,12.4,0.218481536,186.2439867,409.3820953,0.9984,3.149224901,0.508362071,9.360877189,6
8.546358897,0.23,0.625179776,14.6,0.184645547,156.2898681,192.6686056,0.99863,3.823929477,0.610585194,9.959166471,6
14.65870912,0.21,1.779774707,2.4,0.025841462,237.7364605,239.3691908,0.9944,2.840540231,0.564140535,14.1906929,7
8.547365391,0.35,0.616318419,10.2,0.207827844,92.67887863,45.20423912,0.99692,3.38224744,0.671122303,8.927725847,5
11.19172266,0.345,1.406291251,1,0.222574523,243.6168567,25.442481,0.99138,2.942798969,0.638194505,9.043665118,6
13.6476032,0.22,1.381359109,8,0.052222689,85.38668625,103.1333495,0.9959,3.549760952,0.268870082,10.77384704,6
6.280839428,0.28,1.703666869,15.4,0.013213063,46.78666076,399.3712356,0.9978,2.786845722,0.711875001,9.172777998,5
8.353839154,0.16,0.826433472,7.3,0.107725114,122.2536837,56.55797165,0.9953,3.654462656,0.675827247,8.901444195,6
12.94627054,0.32,1.401779204,1.5,0.06661755,227.0629214,111.6858721,0.99296,2.822855498,0.410021317,13.92388899,6
7.329955968,0.32,1.297690252,8.1,0.24662771,93.32343638,310.2246009,0.9958,3.185923525,0.321648609,8.671082872,5
6.209972253,0.27,1.490133542,2.4,0.212094438,188.5244857,197.6607623,0.9955,3.41092639,0.768153529,8.806304411,5
11.05013033,0.32,1.159618754,16.7,0.055337516,4.659574417,347.5447225,0.9979,3.69531819,1.022897481,8.950057329,6
3.839900685,0.3,0.329321308,8.7,0.033522084,192.8383753,326.2293936,0.99576,3.302840303,0.770499343,13.53749432,6
7.780779011,0.27,0.799420931,12.5,0.037474973,270.875075,223.7989786,0.9981,2.846190961,0.624087963,11.15404752,6
12.61614202,0.24,1.52698132,9.4,0.275444864,178.1762711,46.44377801,0.9954,3.700775137,0.579769192,10.7676668,7
11.69049478,0.18,0.644707386,1.5,0.215790722,110.6865062,146.5847597,0.9934,3.561818016,0.743953302,11.00659396,6
13.10117672,0.22,1.451538691,6.3,0.187488301,89.40695521,178.7648017,0.99326,2.986636147,0.86378094,12.37098385,7
7.456938691,0.23,1.335950539,14.2,0.28038122,30.992622,88.00702698,0.9979,3.397963226,0.388259115,10.27097162,5
7.83671183,0.22,0.365358422,7.2,0.113733419,102.3936967,132.7491637,0.993,3.218332154,0.296649838,9.88068782,6
7.551925928,0.17,0.697199927,1.5,0.171066778,79.52504993,289.10838,0.994,3.739634739,1.059994839,12.00561802,6
7.12715198,0.18,1.574367708,1.1,0.323698466,247.5232876,354.4250428,0.9923,2.725992514,0.397117659,8.239588307,5
10.26776402,0.25,1.304270837,3.8,0.081829567,169.0617628,128.8894122,0.9928,3.037350117,0.493942805,9.085120641,6
10.78654688,0.3,1.798877669,2.3,0.250806759,114.2569615,392.9626051,0.99084,3.603350058,0.613066652,9.332993496,6
5.154718479,0.22,0.059920939,13.7,0.020525993,148.9106215,153.0033176,0.9994,3.679821953,0.754654418,13.45776767,6
3.650403016,0.18,0.638848529,1.3,0.01390791,192.756118,448.7468823,0.9934,2.975365139,0.95968791,12.22471372,6
7.30467634,0.24,0.442477041,1.5,0.055231639,96.89659377,334.1733729,0.9941,3.698074528,0.948137545,11.71117132,6
14.7821726,0.27,0.238930163,6.7,0.299912964,41.80021277,193.903285,0.9958,2.956020177,1.072145933,11.22804023,6
10.31480739,0.52,0.286923366,14,0.078924379,72.19626343,378.2225196,0.9958,2.830576518,0.75333868,8.814924844,5
3.106868335,0.32,1.362919414,12,0.092650928,128.9722694,205.9481431,0.9961,3.109620709,1.053700359,12.57331449,6
10.15555983,0.39,1.576140632,1.8,0.034338401,45.89835451,433.4629216,0.99016,3.005990402,0.967797259,13.73820233,6
12.65429424,0.26,0.84608076,1.7,0.228628473,260.8196822,385.1078164,0.99312,3.125432951,0.359399552,9.554902873,6
6.737811528,0.28,0.429475581,1.9,0.303359818,10.83577309,100.3361282,0.9934,3.226431399,0.685691778,11.45304264,5
5.422761271,0.17,1.754006799,8.5,0.062469507,150.3151196,264.8595787,0.9959,2.805540221,0.996688003,11.09133812,6
7.975241322,0.18,1.763784449,17.3,0.191042786,120.5901446,107.3485545,1.0002,3.748779831,0.728875434,9.820878756,6
5.544702024,0.37,0.242786365,12.15,0.297178675,55.02315144,9.748096916,0.9983,2.739508528,0.38839466,13.86042489,5
9.212557831,0.41,0.466807704,10.8,0.040769688,284.3364213,289.9596508,0.9976,2.996081456,1.016317583,9.774036863,6
13.61221695,0.26,1.298641492,4.2,0.248020922,261.32312,36.47960065,0.99089,3.761453465,1.061940406,10.70877436,8
12.59618898,0.22,1.649097093,1.6,0.280095163,97.21699397,225.2310251,0.9913,3.601343051,0.449337644,14.01833301,7
9.023845034,0.21,1.534793756,18.15,0.19034008,164.3678725,414.8656551,1.0001,3.746818636,0.221878864,11.30925618,6
3.387466162,0.3,0.743241096,1.4,0.092080648,120.3775884,146.5978419,0.9937,2.935117968,0.450703736,9.974657612,4
3.779422818,0.15,0.844855773,5.55,0.200193536,9.558131809,112.4024352,0.99336,2.953956158,1.016885081,10.19067367,5
7.894525652,0.33,0.31408888,15.6,0.10474771,30.29620929,447.2696333,0.99907,3.038729155,1.019988242,13.16210224,6
8.045682004,0.22,1.034276327,7.4,0.33130074,138.442544,309.3723894,0.99311,3.507564722,0.567288365,8.900872805,6
6.80383232,0.25,0.909725476,13.5,0.279170802,191.414303,426.7677429,0.9975,3.169097287,0.862315659,13.4298932,6
5.779617195,0.33,0.355334536,2.6,0.250156995,279.5529584,14.64709704,0.99097,3.111747816,0.518175459,11.14342566,6
5.578766017,0.32,0.404942022,1.7,0.070681105,235.8065613,263.1731593,0.9955,3.366854775,0.371194976,12.29637936,5
7.762813544,0.24,1.534009988,2,0.331344921,109.085514,410.5363994,0.9908,3.43110507,0.594531457,10.53835985,6
10.31625641,0.32,0.44316893,2.4,0.28452431,55.09068672,65.06750919,0.9912,3.507831364,0.689683306,14.02754753,6
8.694844849,0.19,0.371828776,5.7,0.10239806,76.23506084,402.3421297,0.9954,3.589403263,0.799853632,12.48398562,6
10.60431835,0.66,0.544015689,17.55,0.263825743,24.14617251,270.938095,0.9999,2.991266621,0.956221084,12.07793799,5
8.188904412,0.18,0.675673146,5.1,0.241099878,220.6321527,160.9087493,0.99165,3.485522907,0.971310567,11.13655201,7
13.40677866,0.18,0.613579102,5.5,0.054005018,202.1388063,387.5288621,0.99156,2.816285242,0.809001915,12.98296367,7
4.109281263,0.19,0.986495811,4.9,0.199434112,148.8659204,436.0015557,0.99283,3.69634064,0.224501014,9.311761635,6
4.706249572,0.22,1.234641169,6.3,0.175871514,86.84514311,359.9488229,0.99326,2.764117802,0.642094442,12.67437246,5
3.961211167,0.35,1.673136743,10.1,0.307771022,100.8637554,114.6225842,0.9963,3.592606066,0.720058288,13.59904487,6
13.33133161,0.235,1.12956651,1.9,0.143629226,53.28850416,290.7479988,0.99032,3.515464603,0.784329674,10.63017175,7
5.235455373,0.31,1.214252044,1.7,0.313366886,230.2329156,258.7529743,0.9918,3.645332246,0.665130577,8.318407454,6
14.54644672,0.73,0.938500628,6.6,0.186974903,277.0492537,16.20843603,0.99324,2.926354855,0.48120758,13.09004805,6
12.04368346,0.22,0.487932103,12.2,0.046414214,215.35998,346.459358,0.99356,2.800506453,0.249112956,12.69261071,7
11.75400888,0.22,0.582580245,1.1,0.218991082,59.95247698,142.2295853,0.992,2.905847847,0.728333208,10.18158426,6
10.01326944,0.26,1.610424733,7.5,0.035391069,14.82229316,339.7474718,0.99583,2.95481017,0.709892501,13.04108368,5
14.14825885,0.15,1.529232079,5.3,0.035575385,103.4116198,76.73877236,0.9942,3.758699502,0.392001581,12.54424129,7
13.38005734,0.27,1.705845682,1.8,0.163318477,28.16075088,85.50842236,0.9934,2.717897729,0.254517043,12.21831026,5
14.23840596,0.31,0.065579229,6.3,0.100048371,255.1424254,269.4971794,0.9941,2.845233795,0.38487157,13.67812152,7
5.215751448,0.27,1.556668453,9.7,0.143395969,200.0057169,332.3805178,0.9979,3.82334747,0.691300289,11.4851998,6
12.11997062,0.15,1.402338722,1.1,0.130159516,149.599668,32.74452495,0.9937,2.733138842,1.032565819,8.651916964,6
14.26217696,0.34,1.679638186,2.1,0.117788064,92.48983236,266.0379299,0.98924,3.083303655,0.893145231,8.015521337,6
8.857753226,0.19,1.799570362,9.3,0.040745021,83.28749949,77.86051434,0.994,3.735556158,0.567930177,11.359244,7
4.859785581,0.57,0.488461142,8.3,0.190061411,23.13860208,231.4982556,0.9972,3.134735824,0.876498517,13.72137971,4
11.94448598,0.24,0.850149543,8.4,0.290789956,14.59415752,17.80960937,0.99473,3.682803723,0.243599194,12.97605088,6
9.62037484,0.16,0.75419186,2.5,0.015222229,176.9441397,51.12085429,0.9921,3.765325569,0.998476308,10.53346313,7
3.111212514,0.55,0.260034554,2.7,0.205320489,197.6430319,362.4913786,0.9906,3.402239677,1.045529694,13.23117684,6
12.40813752,0.3,1.137289584,13.4,0.079562368,287.9081487,34.74471653,0.99775,3.77694965,0.357834103,9.644472346,7
7.968798533,0.24,0.847612794,1.2,0.15180138,38.35137275,104.5350677,0.9926,3.481713979,0.960763203,12.78646921,6
9.420794411,0.26,0.104995552,10.8,0.318138221,47.44992912,51.14938142,0.99787,2.882526586,1.0469513,11.66388481,5
11.74929568,0.29,0.653917424,1.4,0.030148862,260.9437231,57.92931099,0.98794,2.745450694,0.694367359,14.17974546,8
12.5742484,0.15,0.793863773,14.7,0.052218358,70.3045722,122.8925075,0.99792,3.18951879,0.319444071,8.960060972,6
12.7251641,0.3,1.67400418,1.8,0.202465234,177.5495222,374.9152262,0.9914,3.110363759,0.427048002,8.839390129,6
5.054740783,0.26,0.319428924,7.8,0.230428803,7.217616628,303.2730646,0.9961,2.973326075,0.989642887,8.07191776,4
6.483528139,0.23,1.388324551,8.6,0.241885535,80.05208043,390.8803721,0.99452,3.19864317,0.800367622,10.83107433,6
3.731489282,0.23,0.638138667,1.5,0.179980056,79.16904296,356.9596357,0.9907,3.368148597,0.375003545,10.61632995,5
3.879915519,0.3,0.568002458,1.5,0.170851456,230.4095301,268.2150582,0.9906,2.761329866,0.795415217,9.772489262,5
12.44046578,0.16,1.02148786,0.8,0.280953512,217.2596918,55.80772992,0.99155,2.972817805,0.27957618,12.36593056,7
9.650177332,0.175,0.915655489,0.8,0.301817564,78.63399646,73.38832111,0.99112,3.661109372,0.25248686,10.86774389,6
8.627848099,0.29,1.625655682,3.8,0.01401186,142.0898986,162.7321633,0.992,2.813838591,1.005312953,10.60298847,6
5.235497111,0.3,0.529797762,2,0.167230696,125.3168095,279.7204905,0.98892,3.3590517,0.398435896,8.659403309,6
3.706382114,0.22,0.818295238,7.2,0.109518765,93.36880618,332.10978,0.993,3.407587796,0.509130523,13.912359,6
7.502278587,0.25,1.263586188,11.4,0.019070829,45.37522515,444.2094777,0.99708,3.699937773,0.402112541,9.591256089,5
13.07935622,0.13,1.660337367,12.85,0.022060258,101.7082409,445.3854753,0.99581,3.611156877,0.645599764,13.69595993,7
10.3350883,0.24,1.545148836,10.7,0.300969821,44.40675381,48.60464403,0.9954,3.829640819,0.47549362,9.921814886,6
4.936175588,0.46,0.823527097,1.4,0.03905259,55.27038545,291.0138861,0.9932,2.713998488,0.84747557,12.62111456,4
3.849779232,0.23,0.306940067,8.3,0.129020202,257.5584133,16.87937764,0.9954,3.61265265,0.475531084,13.19213812,7
10.8669338,0.255,0.631926032,1.3,0.234414703,170.6719107,56.0353398,0.98834,3.034903981,0.298381835,8.052452054,6
12.67397589,0.655,0.762086962,10.2,0.0659486,109.859737,15.15821383,0.9971,3.517933975,0.597230812,9.071972033,5
14.03445337,0.32,1.029268408,7.7,0.142058542,287.5544106,58.98723655,0.99134,3.332290327,0.844152657,8.580250173,8
5.034933964,0.25,0.450539976,8.5,0.153043962,68.40057771,88.22858769,0.99546,3.689111234,0.670004784,11.61108229,6
11.48548374,0.2,1.725968602,1.6,0.058646875,21.79574827,433.9333414,0.99471,2.961269718,0.42645885,8.696055288,5
8.143497544,0.2,1.521438195,1,0.195132171,164.230691,149.0647018,0.9918,3.509035337,0.643703234,9.302009442,6
3.596856361,0.3,0.185319354,7.2,0.032327331,249.5385075,241.6941707,0.9938,3.555368846,0.254748857,9.448590359,6
9.579754216,0.545,0.811870381,2.5,0.155876366,226.0770551,80.81562303,0.9906,3.186292805,0.470256689,11.84657678,6
9.715523398,0.22,0.457068156,12,0.058300958,38.99675398,392.1242322,0.9983,3.285524212,1.071441065,8.815762522,5
